pathways	pvals	adjP	ctype	pathType	universe	coefType	direction
β2GlcNAcT	1	1	TCGA_BRCA	Functions	genome	purity	down
Phosphatase	1	1	TCGA_BRCA	Functions	genome	purity	down
NAcetylglucosaminidase	0.223530455612476	1	TCGA_COAD	Functions	genome	purity	down
Glycosidase	0.282505070900859	1	TCGA_COAD	Functions	genome	purity	down
Glycogene	0.835200627613642	1	TCGA_COAD	Functions	genome	purity	down
β3GalT	1	1	TCGA_COAD	Functions	genome	purity	down
GalT	1	1	TCGA_COAD	Functions	genome	purity	down
Glycosyltransferase	0.79391845949326	1	TCGA_COAD	Functions	genome	purity	down
Transferase	0.830528463169015	1	TCGA_COAD	Functions	genome	purity	down
SialylT	1	1	TCGA_COAD	Functions	genome	purity	down
α2-8_SialylT	1	1	TCGA_COAD	Functions	genome	purity	down
FucosylT	1	1	TCGA_COAD	Functions	genome	purity	down
α1-3_FucosylT	1	1	TCGA_COAD	Functions	genome	purity	down
GlcNAc3ST	1	1	TCGA_COAD	Functions	genome	purity	down
Sulfotransferase	1	1	TCGA_COAD	Functions	genome	purity	down
Modifying_Enzyme	1	1	TCGA_COAD	Functions	genome	purity	down
Acetyltransferase	1	1	TCGA_COAD	Functions	genome	purity	down
Other_Transferases	1	1	TCGA_COAD	Functions	genome	purity	down
UDP-GlcA_Transporter	1	1	TCGA_COAD	Functions	genome	purity	down
Transporter	0.349593425641348	1	TCGA_COAD	Functions	genome	purity	down
UDP-GalNAc_Transporter	1	1	TCGA_COAD	Functions	genome	purity	down
ManT	1	1	TCGA_COAD	Functions	genome	purity	down
α2-6_SialylT	1	1	TCGA_COAD	Functions	genome	purity	down
GalNAcT	1	1	TCGA_COAD	Functions	genome	purity	down
ppGalNAcT	1	1	TCGA_COAD	Functions	genome	purity	down
α2-3_SialylT	1	1	TCGA_COAD	Functions	genome	purity	down
Gal3ST	1	1	TCGA_COAD	Functions	genome	purity	down
β3GlcAT	1	1	TCGA_COAD	Functions	genome	purity	down
GlcAT	0.0189386452982077	1	TCGA_COAD	Functions	genome	purity	down
β4GlcNAcT	1	1	TCGA_COAD	Functions	genome	purity	down
GlcNAcT	1	1	TCGA_COAD	Functions	genome	purity	down
Mannosidase	1	1	TCGA_COAD	Functions	genome	purity	down
β4GalT	1	1	TCGA_COAD	Functions	genome	purity	down
GlcNAc6ST	1	1	TCGA_COAD	Functions	genome	purity	down
β6GlcNAcT	1	1	TCGA_COAD	Functions	genome	purity	down
Glucose_Transporter	0.183223720574091	1	TCGA_COAD	Functions	genome	purity	down
Epimerase	1	1	TCGA_COAD	Functions	genome	purity	down
β4GalNAcT	1	1	TCGA_COAD	Functions	genome	purity	down
α4GlcNAcT	1	1	TCGA_COAD	Functions	genome	purity	down
GlcNAc_2C_Sulfatase	1	1	TCGA_COAD	Functions	genome	purity	down
Sulfatase	1	1	TCGA_COAD	Functions	genome	purity	down
Glycosylation_Enhancer	1	1	TCGA_COAD	Functions	genome	purity	down
Glycosylation_Regulator	1	1	TCGA_COAD	Functions	genome	purity	down
GalNAc4ST	1	1	TCGA_COAD	Functions	genome	purity	down
GDP-Fuc_Transporter	1	1	TCGA_COAD	Functions	genome	purity	down
GlcT	1	1	TCGA_COAD	Functions	genome	purity	down
CS4ST	1	1	TCGA_COAD	Functions	genome	purity	down
Kinase	1	1	TCGA_COAD	Functions	genome	purity	down
Sialidase	0.073080496297544	1	TCGA_COAD	Functions	genome	purity	down
Putative_or_Inactive_Glycogenes	1	1	TCGA_COAD	Functions	genome	purity	down
Other_GlcNAcT	1	1	TCGA_COAD	Functions	genome	purity	down
IdoA_2C_Sulfatase	1	1	TCGA_COAD	Functions	genome	purity	down
GlcA_IdoA2ST	1	1	TCGA_COAD	Functions	genome	purity	down
Gal6ST	1	1	TCGA_COAD	Functions	genome	purity	down
Deacetylase	1	1	TCGA_COAD	Functions	genome	purity	down
GalNAc6ST	1	1	TCGA_COAD	Functions	genome	purity	down
α1-2_FucosylT	1	1	TCGA_COAD	Functions	genome	purity	down
Decarboxylase	1	1	TCGA_COAD	Functions	genome	purity	down
XylT	1	1	TCGA_COAD	Functions	genome	purity	down
GlcAT3ST	1	1	TCGA_COAD	Functions	genome	purity	down
UDP-Gal_Transporter	1	1	TCGA_COAD	Functions	genome	purity	down
β3GalNAcT	1	1	TCGA_COAD	Functions	genome	purity	down
α1-6_FucosylT	1	1	TCGA_COAD	Functions	genome	purity	down
Glucuronidase	1	1	TCGA_COAD	Functions	genome	purity	down
β4GlcAT	1	1	TCGA_COAD	Functions	genome	purity	down
Glucosidase	1	1	TCGA_COAD	Functions	genome	purity	down
Uridylyltransferase	1	1	TCGA_COAD	Functions	genome	purity	down
Guanylyltransferase	1	1	TCGA_COAD	Functions	genome	purity	down
GlcNAc_6C_Sulfatase	1	1	TCGA_COAD	Functions	genome	purity	down
Aminotransferase	1	1	TCGA_COAD	Functions	genome	purity	down
Acetylesterase	1	1	TCGA_COAD	Functions	genome	purity	down
Synthase	1	1	TCGA_COAD	Functions	genome	purity	down
UDP-Xyl_Transporter	1	1	TCGA_COAD	Functions	genome	purity	down
UDP-GlcNAc_Transporter	1	1	TCGA_COAD	Functions	genome	purity	down
UDP-Glc_Transporter	1	1	TCGA_COAD	Functions	genome	purity	down
GDP-Man_Transporter	1	1	TCGA_COAD	Functions	genome	purity	down
Oligosaccharyltransferase	1	1	TCGA_COAD	Functions	genome	purity	down
CMP-Neu5Ac_Transporter	1	1	TCGA_COAD	Functions	genome	purity	down
GDP-Man_Synthesis	1	1	TCGA_COAD	Functions	genome	purity	down
Nucleotide_Sugar_Synthesis	1	1	TCGA_COAD	Functions	genome	purity	down
Nucleotide_Sugar	1	1	TCGA_COAD	Functions	genome	purity	down
donor_synthesis	1	1	TCGA_COAD	Functions	genome	purity	down
Pathway	1	1	TCGA_COAD	Functions	genome	purity	down
β3GlcNAcT	1	1	TCGA_COAD	Functions	genome	purity	down
α1-4_FucosylT	1	1	TCGA_COAD	Functions	genome	purity	down
Dehydrogenase	1	1	TCGA_COAD	Functions	genome	purity	down
α3GalNAcT	1	1	TCGA_COAD	Functions	genome	purity	down
RibitolT	1	1	TCGA_COAD	Functions	genome	purity	down
Endoglycosidase	0.0249779134206087	1	TCGA_COAD	Functions	genome	purity	down
NAcetylgalactosaminidase	1	1	TCGA_COAD	Functions	genome	purity	down
Glycosylation_Regulation	1	1	TCGA_COAD	Functions	genome	purity	down
PAPS_Transporter	1	1	TCGA_COAD	Functions	genome	purity	down
GalNAc_6C_Sulfatase	1	1	TCGA_COAD	Functions	genome	purity	down
Cytidylyltransferase	1	1	TCGA_COAD	Functions	genome	purity	down
Fucosidase	1	1	TCGA_COAD	Functions	genome	purity	down
Iduronidase	1	1	TCGA_COAD	Functions	genome	purity	down
Galactosidase	1	1	TCGA_COAD	Functions	genome	purity	down
Dehydratase	1	1	TCGA_COAD	Functions	genome	purity	down
β2GlcNAcT	1	1	TCGA_COAD	Functions	genome	purity	down
Phosphatase	1	1	TCGA_COAD	Functions	genome	purity	down
NAcetylglucosaminidase	1	1	TCGA_ESCA	Functions	genome	purity	down
Glycosidase	1	1	TCGA_ESCA	Functions	genome	purity	down
Glycogene	0.558095074832493	1	TCGA_ESCA	Functions	genome	purity	down
β3GalT	1	1	TCGA_ESCA	Functions	genome	purity	down
GalT	1	1	TCGA_ESCA	Functions	genome	purity	down
Glycosyltransferase	0.603642273180362	1	TCGA_ESCA	Functions	genome	purity	down
Transferase	0.647470070962745	1	TCGA_ESCA	Functions	genome	purity	down
SialylT	1	1	TCGA_ESCA	Functions	genome	purity	down
α2-8_SialylT	1	1	TCGA_ESCA	Functions	genome	purity	down
FucosylT	0.161601838327517	1	TCGA_ESCA	Functions	genome	purity	down
α1-3_FucosylT	0.0843531150555024	1	TCGA_ESCA	Functions	genome	purity	down
GlcNAc3ST	0.116070501003303	1	TCGA_ESCA	Functions	genome	purity	down
Sulfotransferase	0.136251041289472	1	TCGA_ESCA	Functions	genome	purity	down
Modifying_Enzyme	0.396446601917103	1	TCGA_ESCA	Functions	genome	purity	down
Acetyltransferase	1	1	TCGA_ESCA	Functions	genome	purity	down
Other_Transferases	1	1	TCGA_ESCA	Functions	genome	purity	down
UDP-GlcA_Transporter	1	1	TCGA_ESCA	Functions	genome	purity	down
Transporter	0.258942502254281	1	TCGA_ESCA	Functions	genome	purity	down
UDP-GalNAc_Transporter	1	1	TCGA_ESCA	Functions	genome	purity	down
ManT	1	1	TCGA_ESCA	Functions	genome	purity	down
α2-6_SialylT	1	1	TCGA_ESCA	Functions	genome	purity	down
GalNAcT	1	1	TCGA_ESCA	Functions	genome	purity	down
ppGalNAcT	1	1	TCGA_ESCA	Functions	genome	purity	down
α2-3_SialylT	1	1	TCGA_ESCA	Functions	genome	purity	down
Gal3ST	0.0680708937822991	1	TCGA_ESCA	Functions	genome	purity	down
β3GlcAT	0.131515470444967	1	TCGA_ESCA	Functions	genome	purity	down
GlcAT	0.101694749844953	1	TCGA_ESCA	Functions	genome	purity	down
β4GlcNAcT	0.0680708937822991	1	TCGA_ESCA	Functions	genome	purity	down
GlcNAcT	0.531538715463791	1	TCGA_ESCA	Functions	genome	purity	down
Mannosidase	1	1	TCGA_ESCA	Functions	genome	purity	down
β4GalT	1	1	TCGA_ESCA	Functions	genome	purity	down
GlcNAc6ST	1	1	TCGA_ESCA	Functions	genome	purity	down
β6GlcNAcT	1	1	TCGA_ESCA	Functions	genome	purity	down
Glucose_Transporter	0.131515470444967	1	TCGA_ESCA	Functions	genome	purity	down
Epimerase	1	1	TCGA_ESCA	Functions	genome	purity	down
β4GalNAcT	1	1	TCGA_ESCA	Functions	genome	purity	down
α4GlcNAcT	1	1	TCGA_ESCA	Functions	genome	purity	down
GlcNAc_2C_Sulfatase	1	1	TCGA_ESCA	Functions	genome	purity	down
Sulfatase	1	1	TCGA_ESCA	Functions	genome	purity	down
Glycosylation_Enhancer	1	1	TCGA_ESCA	Functions	genome	purity	down
Glycosylation_Regulator	1	1	TCGA_ESCA	Functions	genome	purity	down
GalNAc4ST	1	1	TCGA_ESCA	Functions	genome	purity	down
GDP-Fuc_Transporter	1	1	TCGA_ESCA	Functions	genome	purity	down
GlcT	1	1	TCGA_ESCA	Functions	genome	purity	down
CS4ST	1	1	TCGA_ESCA	Functions	genome	purity	down
Kinase	1	1	TCGA_ESCA	Functions	genome	purity	down
Sialidase	1	1	TCGA_ESCA	Functions	genome	purity	down
Putative_or_Inactive_Glycogenes	1	1	TCGA_ESCA	Functions	genome	purity	down
Other_GlcNAcT	1	1	TCGA_ESCA	Functions	genome	purity	down
IdoA_2C_Sulfatase	1	1	TCGA_ESCA	Functions	genome	purity	down
GlcA_IdoA2ST	1	1	TCGA_ESCA	Functions	genome	purity	down
Gal6ST	1	1	TCGA_ESCA	Functions	genome	purity	down
Deacetylase	1	1	TCGA_ESCA	Functions	genome	purity	down
GalNAc6ST	1	1	TCGA_ESCA	Functions	genome	purity	down
α1-2_FucosylT	1	1	TCGA_ESCA	Functions	genome	purity	down
Decarboxylase	1	1	TCGA_ESCA	Functions	genome	purity	down
XylT	1	1	TCGA_ESCA	Functions	genome	purity	down
GlcAT3ST	1	1	TCGA_ESCA	Functions	genome	purity	down
UDP-Gal_Transporter	1	1	TCGA_ESCA	Functions	genome	purity	down
β3GalNAcT	1	1	TCGA_ESCA	Functions	genome	purity	down
α1-6_FucosylT	1	1	TCGA_ESCA	Functions	genome	purity	down
Glucuronidase	1	1	TCGA_ESCA	Functions	genome	purity	down
β4GlcAT	1	1	TCGA_ESCA	Functions	genome	purity	down
Glucosidase	1	1	TCGA_ESCA	Functions	genome	purity	down
Uridylyltransferase	1	1	TCGA_ESCA	Functions	genome	purity	down
Guanylyltransferase	1	1	TCGA_ESCA	Functions	genome	purity	down
GlcNAc_6C_Sulfatase	1	1	TCGA_ESCA	Functions	genome	purity	down
Aminotransferase	1	1	TCGA_ESCA	Functions	genome	purity	down
Acetylesterase	1	1	TCGA_ESCA	Functions	genome	purity	down
Synthase	1	1	TCGA_ESCA	Functions	genome	purity	down
UDP-Xyl_Transporter	1	1	TCGA_ESCA	Functions	genome	purity	down
UDP-GlcNAc_Transporter	1	1	TCGA_ESCA	Functions	genome	purity	down
UDP-Glc_Transporter	1	1	TCGA_ESCA	Functions	genome	purity	down
GDP-Man_Transporter	1	1	TCGA_ESCA	Functions	genome	purity	down
Oligosaccharyltransferase	1	1	TCGA_ESCA	Functions	genome	purity	down
CMP-Neu5Ac_Transporter	1	1	TCGA_ESCA	Functions	genome	purity	down
GDP-Man_Synthesis	1	1	TCGA_ESCA	Functions	genome	purity	down
Nucleotide_Sugar_Synthesis	1	1	TCGA_ESCA	Functions	genome	purity	down
Nucleotide_Sugar	1	1	TCGA_ESCA	Functions	genome	purity	down
donor_synthesis	1	1	TCGA_ESCA	Functions	genome	purity	down
Pathway	1	1	TCGA_ESCA	Functions	genome	purity	down
β3GlcNAcT	1	1	TCGA_ESCA	Functions	genome	purity	down
α1-4_FucosylT	0.0174694507058962	1	TCGA_ESCA	Functions	genome	purity	down
Dehydrogenase	1	1	TCGA_ESCA	Functions	genome	purity	down
α3GalNAcT	1	1	TCGA_ESCA	Functions	genome	purity	down
RibitolT	1	1	TCGA_ESCA	Functions	genome	purity	down
Endoglycosidase	1	1	TCGA_ESCA	Functions	genome	purity	down
NAcetylgalactosaminidase	1	1	TCGA_ESCA	Functions	genome	purity	down
Glycosylation_Regulation	1	1	TCGA_ESCA	Functions	genome	purity	down
PAPS_Transporter	1	1	TCGA_ESCA	Functions	genome	purity	down
GalNAc_6C_Sulfatase	1	1	TCGA_ESCA	Functions	genome	purity	down
Cytidylyltransferase	1	1	TCGA_ESCA	Functions	genome	purity	down
Fucosidase	1	1	TCGA_ESCA	Functions	genome	purity	down
Iduronidase	1	1	TCGA_ESCA	Functions	genome	purity	down
Galactosidase	1	1	TCGA_ESCA	Functions	genome	purity	down
Dehydratase	1	1	TCGA_ESCA	Functions	genome	purity	down
β2GlcNAcT	1	1	TCGA_ESCA	Functions	genome	purity	down
Phosphatase	1	1	TCGA_ESCA	Functions	genome	purity	down
NAcetylglucosaminidase	1	1	TCGA_HNSC	Functions	genome	purity	down
Glycosidase	1	1	TCGA_HNSC	Functions	genome	purity	down
Glycogene	0.0381042204195954	0.452683263241823	TCGA_HNSC	Functions	genome	purity	down
β3GalT	1	1	TCGA_HNSC	Functions	genome	purity	down
GalT	0.332998686888044	1	TCGA_HNSC	Functions	genome	purity	down
Glycosyltransferase	0.000342290772552976	0.0167722478550958	TCGA_HNSC	Functions	genome	purity	down
Transferase	0.000657759429518659	0.0214868080309429	TCGA_HNSC	Functions	genome	purity	down
SialylT	0.381787342416469	1	TCGA_HNSC	Functions	genome	purity	down
α2-8_SialylT	1	1	TCGA_HNSC	Functions	genome	purity	down
FucosylT	0.0199716468761961	0.326203565644536	TCGA_HNSC	Functions	genome	purity	down
α1-3_FucosylT	0.00361673263122074	0.088609949464908	TCGA_HNSC	Functions	genome	purity	down
GlcNAc3ST	0.162337076229642	1	TCGA_HNSC	Functions	genome	purity	down
Sulfotransferase	0.577200554260756	1	TCGA_HNSC	Functions	genome	purity	down
Modifying_Enzyme	0.846665624091942	1	TCGA_HNSC	Functions	genome	purity	down
Acetyltransferase	1	1	TCGA_HNSC	Functions	genome	purity	down
Other_Transferases	1	1	TCGA_HNSC	Functions	genome	purity	down
UDP-GlcA_Transporter	1	1	TCGA_HNSC	Functions	genome	purity	down
Transporter	1	1	TCGA_HNSC	Functions	genome	purity	down
UDP-GalNAc_Transporter	1	1	TCGA_HNSC	Functions	genome	purity	down
ManT	1	1	TCGA_HNSC	Functions	genome	purity	down
α2-6_SialylT	0.183272024340321	1	TCGA_HNSC	Functions	genome	purity	down
GalNAcT	0.041572952746698	0.452683263241823	TCGA_HNSC	Functions	genome	purity	down
ppGalNAcT	1	1	TCGA_HNSC	Functions	genome	purity	down
α2-3_SialylT	1	1	TCGA_HNSC	Functions	genome	purity	down
Gal3ST	1	1	TCGA_HNSC	Functions	genome	purity	down
β3GlcAT	1	1	TCGA_HNSC	Functions	genome	purity	down
GlcAT	2.80516780580026e-05	0.00274906444968426	TCGA_HNSC	Functions	genome	purity	down
β4GlcNAcT	1	1	TCGA_HNSC	Functions	genome	purity	down
GlcNAcT	0.654783159714205	1	TCGA_HNSC	Functions	genome	purity	down
Mannosidase	1	1	TCGA_HNSC	Functions	genome	purity	down
β4GalT	1	1	TCGA_HNSC	Functions	genome	purity	down
GlcNAc6ST	1	1	TCGA_HNSC	Functions	genome	purity	down
β6GlcNAcT	0.0962626389100304	0.943373861318298	TCGA_HNSC	Functions	genome	purity	down
Glucose_Transporter	1	1	TCGA_HNSC	Functions	genome	purity	down
Epimerase	1	1	TCGA_HNSC	Functions	genome	purity	down
β4GalNAcT	0.0199716468761961	0.326203565644536	TCGA_HNSC	Functions	genome	purity	down
α4GlcNAcT	1	1	TCGA_HNSC	Functions	genome	purity	down
GlcNAc_2C_Sulfatase	1	1	TCGA_HNSC	Functions	genome	purity	down
Sulfatase	1	1	TCGA_HNSC	Functions	genome	purity	down
Glycosylation_Enhancer	1	1	TCGA_HNSC	Functions	genome	purity	down
Glycosylation_Regulator	1	1	TCGA_HNSC	Functions	genome	purity	down
GalNAc4ST	1	1	TCGA_HNSC	Functions	genome	purity	down
GDP-Fuc_Transporter	1	1	TCGA_HNSC	Functions	genome	purity	down
GlcT	1	1	TCGA_HNSC	Functions	genome	purity	down
CS4ST	1	1	TCGA_HNSC	Functions	genome	purity	down
Kinase	1	1	TCGA_HNSC	Functions	genome	purity	down
Sialidase	1	1	TCGA_HNSC	Functions	genome	purity	down
Putative_or_Inactive_Glycogenes	1	1	TCGA_HNSC	Functions	genome	purity	down
Other_GlcNAcT	1	1	TCGA_HNSC	Functions	genome	purity	down
IdoA_2C_Sulfatase	1	1	TCGA_HNSC	Functions	genome	purity	down
GlcA_IdoA2ST	1	1	TCGA_HNSC	Functions	genome	purity	down
Gal6ST	1	1	TCGA_HNSC	Functions	genome	purity	down
Deacetylase	1	1	TCGA_HNSC	Functions	genome	purity	down
GalNAc6ST	1	1	TCGA_HNSC	Functions	genome	purity	down
α1-2_FucosylT	1	1	TCGA_HNSC	Functions	genome	purity	down
Decarboxylase	1	1	TCGA_HNSC	Functions	genome	purity	down
XylT	1	1	TCGA_HNSC	Functions	genome	purity	down
GlcAT3ST	1	1	TCGA_HNSC	Functions	genome	purity	down
UDP-Gal_Transporter	1	1	TCGA_HNSC	Functions	genome	purity	down
β3GalNAcT	1	1	TCGA_HNSC	Functions	genome	purity	down
α1-6_FucosylT	1	1	TCGA_HNSC	Functions	genome	purity	down
Glucuronidase	1	1	TCGA_HNSC	Functions	genome	purity	down
β4GlcAT	1	1	TCGA_HNSC	Functions	genome	purity	down
Glucosidase	1	1	TCGA_HNSC	Functions	genome	purity	down
Uridylyltransferase	1	1	TCGA_HNSC	Functions	genome	purity	down
Guanylyltransferase	1	1	TCGA_HNSC	Functions	genome	purity	down
GlcNAc_6C_Sulfatase	1	1	TCGA_HNSC	Functions	genome	purity	down
Aminotransferase	1	1	TCGA_HNSC	Functions	genome	purity	down
Acetylesterase	1	1	TCGA_HNSC	Functions	genome	purity	down
Synthase	1	1	TCGA_HNSC	Functions	genome	purity	down
UDP-Xyl_Transporter	1	1	TCGA_HNSC	Functions	genome	purity	down
UDP-GlcNAc_Transporter	1	1	TCGA_HNSC	Functions	genome	purity	down
UDP-Glc_Transporter	1	1	TCGA_HNSC	Functions	genome	purity	down
GDP-Man_Transporter	1	1	TCGA_HNSC	Functions	genome	purity	down
Oligosaccharyltransferase	1	1	TCGA_HNSC	Functions	genome	purity	down
CMP-Neu5Ac_Transporter	1	1	TCGA_HNSC	Functions	genome	purity	down
GDP-Man_Synthesis	1	1	TCGA_HNSC	Functions	genome	purity	down
Nucleotide_Sugar_Synthesis	1	1	TCGA_HNSC	Functions	genome	purity	down
Nucleotide_Sugar	1	1	TCGA_HNSC	Functions	genome	purity	down
donor_synthesis	1	1	TCGA_HNSC	Functions	genome	purity	down
Pathway	1	1	TCGA_HNSC	Functions	genome	purity	down
β3GlcNAcT	1	1	TCGA_HNSC	Functions	genome	purity	down
α1-4_FucosylT	0.024985174935758	0.349792449100612	TCGA_HNSC	Functions	genome	purity	down
Dehydrogenase	1	1	TCGA_HNSC	Functions	genome	purity	down
α3GalNAcT	1	1	TCGA_HNSC	Functions	genome	purity	down
RibitolT	1	1	TCGA_HNSC	Functions	genome	purity	down
Endoglycosidase	1	1	TCGA_HNSC	Functions	genome	purity	down
NAcetylgalactosaminidase	1	1	TCGA_HNSC	Functions	genome	purity	down
Glycosylation_Regulation	1	1	TCGA_HNSC	Functions	genome	purity	down
PAPS_Transporter	1	1	TCGA_HNSC	Functions	genome	purity	down
GalNAc_6C_Sulfatase	1	1	TCGA_HNSC	Functions	genome	purity	down
Cytidylyltransferase	1	1	TCGA_HNSC	Functions	genome	purity	down
Fucosidase	1	1	TCGA_HNSC	Functions	genome	purity	down
Iduronidase	1	1	TCGA_HNSC	Functions	genome	purity	down
Galactosidase	1	1	TCGA_HNSC	Functions	genome	purity	down
Dehydratase	1	1	TCGA_HNSC	Functions	genome	purity	down
β2GlcNAcT	1	1	TCGA_HNSC	Functions	genome	purity	down
Phosphatase	1	1	TCGA_HNSC	Functions	genome	purity	down
NAcetylglucosaminidase	1	1	TCGA_KICH	Functions	genome	purity	down
Glycosidase	1	1	TCGA_KICH	Functions	genome	purity	down
Glycogene	0.643256703859256	1	TCGA_KICH	Functions	genome	purity	down
β3GalT	1	1	TCGA_KICH	Functions	genome	purity	down
GalT	0.2791240918488	1	TCGA_KICH	Functions	genome	purity	down
Glycosyltransferase	0.250515359786517	1	TCGA_KICH	Functions	genome	purity	down
Transferase	0.296928533224274	1	TCGA_KICH	Functions	genome	purity	down
SialylT	1	1	TCGA_KICH	Functions	genome	purity	down
α2-8_SialylT	1	1	TCGA_KICH	Functions	genome	purity	down
FucosylT	1	1	TCGA_KICH	Functions	genome	purity	down
α1-3_FucosylT	1	1	TCGA_KICH	Functions	genome	purity	down
GlcNAc3ST	1	1	TCGA_KICH	Functions	genome	purity	down
Sulfotransferase	0.458742444003063	1	TCGA_KICH	Functions	genome	purity	down
Modifying_Enzyme	0.766401785687548	1	TCGA_KICH	Functions	genome	purity	down
Acetyltransferase	1	1	TCGA_KICH	Functions	genome	purity	down
Other_Transferases	1	1	TCGA_KICH	Functions	genome	purity	down
UDP-GlcA_Transporter	1	1	TCGA_KICH	Functions	genome	purity	down
Transporter	1	1	TCGA_KICH	Functions	genome	purity	down
UDP-GalNAc_Transporter	1	1	TCGA_KICH	Functions	genome	purity	down
ManT	1	1	TCGA_KICH	Functions	genome	purity	down
α2-6_SialylT	1	1	TCGA_KICH	Functions	genome	purity	down
GalNAcT	0.00338049265204797	0.331288279900701	TCGA_KICH	Functions	genome	purity	down
ppGalNAcT	0.0505146959735708	1	TCGA_KICH	Functions	genome	purity	down
α2-3_SialylT	1	1	TCGA_KICH	Functions	genome	purity	down
Gal3ST	0.0595045805117084	1	TCGA_KICH	Functions	genome	purity	down
β3GlcAT	1	1	TCGA_KICH	Functions	genome	purity	down
GlcAT	1	1	TCGA_KICH	Functions	genome	purity	down
β4GlcNAcT	1	1	TCGA_KICH	Functions	genome	purity	down
GlcNAcT	1	1	TCGA_KICH	Functions	genome	purity	down
Mannosidase	1	1	TCGA_KICH	Functions	genome	purity	down
β4GalT	1	1	TCGA_KICH	Functions	genome	purity	down
GlcNAc6ST	1	1	TCGA_KICH	Functions	genome	purity	down
β6GlcNAcT	1	1	TCGA_KICH	Functions	genome	purity	down
Glucose_Transporter	1	1	TCGA_KICH	Functions	genome	purity	down
Epimerase	1	1	TCGA_KICH	Functions	genome	purity	down
β4GalNAcT	0.0133939112978867	0.656301653596446	TCGA_KICH	Functions	genome	purity	down
α4GlcNAcT	1	1	TCGA_KICH	Functions	genome	purity	down
GlcNAc_2C_Sulfatase	1	1	TCGA_KICH	Functions	genome	purity	down
Sulfatase	1	1	TCGA_KICH	Functions	genome	purity	down
Glycosylation_Enhancer	1	1	TCGA_KICH	Functions	genome	purity	down
Glycosylation_Regulator	1	1	TCGA_KICH	Functions	genome	purity	down
GalNAc4ST	1	1	TCGA_KICH	Functions	genome	purity	down
GDP-Fuc_Transporter	1	1	TCGA_KICH	Functions	genome	purity	down
GlcT	1	1	TCGA_KICH	Functions	genome	purity	down
CS4ST	1	1	TCGA_KICH	Functions	genome	purity	down
Kinase	1	1	TCGA_KICH	Functions	genome	purity	down
Sialidase	1	1	TCGA_KICH	Functions	genome	purity	down
Putative_or_Inactive_Glycogenes	1	1	TCGA_KICH	Functions	genome	purity	down
Other_GlcNAcT	1	1	TCGA_KICH	Functions	genome	purity	down
IdoA_2C_Sulfatase	1	1	TCGA_KICH	Functions	genome	purity	down
GlcA_IdoA2ST	1	1	TCGA_KICH	Functions	genome	purity	down
Gal6ST	1	1	TCGA_KICH	Functions	genome	purity	down
Deacetylase	1	1	TCGA_KICH	Functions	genome	purity	down
GalNAc6ST	1	1	TCGA_KICH	Functions	genome	purity	down
α1-2_FucosylT	1	1	TCGA_KICH	Functions	genome	purity	down
Decarboxylase	1	1	TCGA_KICH	Functions	genome	purity	down
XylT	1	1	TCGA_KICH	Functions	genome	purity	down
GlcAT3ST	1	1	TCGA_KICH	Functions	genome	purity	down
UDP-Gal_Transporter	1	1	TCGA_KICH	Functions	genome	purity	down
β3GalNAcT	1	1	TCGA_KICH	Functions	genome	purity	down
α1-6_FucosylT	1	1	TCGA_KICH	Functions	genome	purity	down
Glucuronidase	1	1	TCGA_KICH	Functions	genome	purity	down
β4GlcAT	1	1	TCGA_KICH	Functions	genome	purity	down
Glucosidase	1	1	TCGA_KICH	Functions	genome	purity	down
Uridylyltransferase	1	1	TCGA_KICH	Functions	genome	purity	down
Guanylyltransferase	1	1	TCGA_KICH	Functions	genome	purity	down
GlcNAc_6C_Sulfatase	1	1	TCGA_KICH	Functions	genome	purity	down
Aminotransferase	1	1	TCGA_KICH	Functions	genome	purity	down
Acetylesterase	1	1	TCGA_KICH	Functions	genome	purity	down
Synthase	1	1	TCGA_KICH	Functions	genome	purity	down
